trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
6,n116,set a timer for 1 minute labeled 'quick check',edge_case,easy,set_timer,"{""duration_minutes"": 1, ""label"": ""quick check""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 1, ""label"": ""quick check""}}",set_timer,"{""duration_minutes"": 1, ""label"": ""quick check""}",True,True,True,False,7132.0,
7,n116,set a timer for 1 minute labeled 'quick check',edge_case,easy,set_timer,"{""duration_minutes"": 1, ""label"": ""quick check""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 1, ""label"": ""quick check""}}",set_timer,"{""duration_minutes"": 1, ""label"": ""quick check""}",True,True,True,False,6776.3,
8,n116,set a timer for 1 minute labeled 'quick check',edge_case,easy,set_timer,"{""duration_minutes"": 1, ""label"": ""quick check""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 1, ""label"": ""quick check""}}",set_timer,"{""duration_minutes"": 1, ""label"": ""quick check""}",True,True,True,False,6377.7,
1,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,8002.1,
2,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,10422.7,
3,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,7945.0,
4,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,7584.6,
5,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,7745.5,
6,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,7502.2,
7,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,8051.3,
8,n117,message Theo and just say 'k',edge_case,easy,send_message,"{""recipient"": ""Theo"", ""message"": ""k""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Theo"", ""message"": ""k""}}",send_message,"{""recipient"": ""Theo"", ""message"": ""k""}",True,True,True,False,7562.1,
1,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,6025.0,
2,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,6228.6,
3,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,6212.2,
4,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,6156.7,
5,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,5596.1,
6,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,6903.9,
7,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,5780.6,
8,n118,find Al in my contacts,edge_case,easy,search_contacts,"{""query"": ""Al""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Al""}}",search_contacts,"{""query"": ""Al""}",True,True,True,False,6228.1,
1,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,6372.6,
2,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,6121.7,
3,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,5710.5,
4,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,5521.6,
5,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,5573.9,
6,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,7130.7,
7,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,6083.9,
8,n119,"can you check contacts real quick, I'm looking for someone named Lee",edge_case,medium,search_contacts,"{""query"": ""Lee""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Lee""}}",search_contacts,"{""query"": ""Lee""}",True,True,True,False,5865.5,
1,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,6328.9,
2,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,7557.7,
3,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""bread""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}",True,True,True,False,6902.6,
4,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,6681.1,
5,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,7808.8,
6,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,7711.1,
7,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,6754.2,
8,n120,"set a timer, 25 minutes, don't forget the label this time: 'bread'",edge_case,medium,set_timer,"{""duration_minutes"": 25, ""label"": ""bread""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}}",set_timer,"{""duration_minutes"": 25, ""label"": ""don't forget the label this time: 'bread'""}",True,True,True,False,6076.3,
1,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,9314.0,
2,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,6739.4,
3,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,8535.7,
4,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,6959.2,
5,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,7310.3,
6,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,7431.3,
7,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,7357.1,
8,n121,"message Nora, quote: 'see you soon'",edge_case,medium,send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Nora"", ""message"": ""see you soon""}}",send_message,"{""recipient"": ""Nora"", ""message"": ""see you soon""}",True,True,True,False,7620.3,
1,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,8349.8,
2,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,7549.1,
3,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,8160.7,
4,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,7678.2,
5,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,8598.9,
6,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,8779.3,
7,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,7740.3,
8,n122,"weather-wise, how's Jakarta looking",edge_case,medium,get_weather,"{""location"": ""Jakarta""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Jakarta""}}",get_weather,"{""location"": ""Jakarta""}",True,True,True,False,7684.7,
1,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,7834.7,
2,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,8323.0,
3,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,7938.4,
4,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,8175.1,
5,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,7768.5,
6,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,8493.4,
7,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,7324.2,
8,n123,is Priti in my contact list or not,edge_case,medium,search_contacts,"{""query"": ""Priti""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Priti""}}",search_contacts,"{""query"": ""Priti""}",True,True,True,False,8210.7,
1,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,8707.2,
2,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,8085.2,
3,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,8467.0,
4,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,9861.1,
5,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,9061.9,
6,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,8727.1,
7,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,8683.7,
8,n124,"set a fifteen minute timer, label it 'call mom'",edge_case,medium,set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 15, ""label"": ""call mom""}}",set_timer,"{""duration_minutes"": 15, ""label"": ""call mom""}",True,True,True,False,9509.9,
1,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,6947.0,
2,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,6661.5,
3,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,7551.8,
4,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,8615.7,
5,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,9785.5,
6,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,7720.2,
7,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,8463.8,
8,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Prague""}}",get_weather,"{""location"": ""Prague""}",True,True,True,False,7877.5,
1,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,10302.5,
2,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,8917.5,
3,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,8524.6,
4,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,7334.4,
5,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,8105.0,
6,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,8110.5,
7,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,9113.8,
8,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Warsaw""}}",get_weather,"{""location"": ""Warsaw""}",True,True,True,False,7521.7,
1,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,9497.0,
2,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,9333.1,
3,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,10116.4,
4,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,10084.3,
5,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,8832.2,
6,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,8524.2,
7,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,9882.0,
8,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Vancouver""}}",get_weather,"{""location"": ""Vancouver""}",True,True,True,False,10211.9,
1,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,7796.8,
2,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,9193.9,
3,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,9246.4,
4,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,7895.0,
5,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,8742.6,
6,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,9593.5,
7,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,8219.6,
8,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Marco""}}",search_contacts,"{""query"": ""Marco""}",True,True,True,False,9110.4,
1,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,8569.1,
2,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,11062.2,
3,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,10508.1,
4,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,9203.4,
