trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
4,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}",,get_weather,"{""location"": ""Prague""}",True,True,True,False,2906.8,
5,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}",,get_weather,"{""location"": ""Prague""}",True,True,True,False,3086.8,
6,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}",,get_weather,"{""location"": ""Prague""}",True,True,True,False,3115.9,
7,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}",,get_weather,"{""location"": ""Prague""}",True,True,True,False,2976.3,
8,n125,find out how the weather's doing in Prague,edge_case,hard,get_weather,"{""location"": ""Prague""}",,get_weather,"{""location"": ""Prague""}",True,True,True,False,3107.2,
1,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3018.2,
2,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3099.5,
3,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3140.9,
4,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3055.8,
5,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3107.7,
6,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3085.6,
7,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3098.1,
8,n126,look up the weather for Warsaw,edge_case,hard,get_weather,"{""location"": ""Warsaw""}",,get_weather,"{""location"": ""Warsaw""}",True,True,True,False,3062.5,
1,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,3035.3,
2,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,2889.7,
3,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,2966.8,
4,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,3034.3,
5,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,3005.4,
6,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,3058.0,
7,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,3008.7,
8,n127,search for the current conditions in Vancouver,edge_case,hard,get_weather,"{""location"": ""Vancouver""}",,search_contacts,"{""query"": ""Vancouver""}",False,False,True,False,3073.3,
1,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3013.0,
2,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,2981.0,
3,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3026.2,
4,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3327.1,
5,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3017.2,
6,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3047.2,
7,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3018.4,
8,n128,"can you check if Marco is around, look him up in my contacts",edge_case,hard,search_contacts,"{""query"": ""Marco""}",,search_contacts,"{""query"": ""Marco""}",True,True,True,False,3031.4,
1,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""label"": ""gym"", ""duration_minutes"": 20}",True,True,True,False,3081.7,
2,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,3057.4,
3,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,3054.8,
4,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,3024.5,
5,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""recipient"": ""priya"", ""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,3087.0,
6,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,2904.8,
7,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,2964.3,
8,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",,set_timer,"{""duration_minutes"": 20, ""label"": ""gym"", ""recipient"": ""Priya""}",True,True,True,False,2957.9,
1,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",True,True,True,False,2883.8,
2,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,3061.4,
3,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",True,True,True,False,2904.5,
4,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,2963.2,
5,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",True,True,True,False,3138.8,
6,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,3115.8,
7,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",True,True,True,False,3136.9,
8,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,3115.1,
1,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3057.4,
2,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3071.5,
3,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3064.7,
4,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3026.4,
5,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3043.2,
6,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3040.9,
7,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3043.5,
8,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",,search_contacts,"{""query"": ""Elif""}",False,False,True,False,3014.8,
1,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",True,True,True,False,3086.6,
2,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""recipient"": ""sara"", ""message"": ""I'm almost there. No wait, text Sara instead: I'm almost there.""}",True,True,True,False,3274.8,
3,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""recipient"": ""sara"", ""message"": ""I'm almost there""}",True,True,True,False,3133.6,
4,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""recipient"": ""sara"", ""message"": ""I'm almost there""}",True,True,True,False,3123.4,
5,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there, text Sam, no wait, text Sara instead: I'm almost there""}",True,True,True,False,3310.2,
6,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""message"": ""I'm almost there"", ""recipient"": ""Sara""}",True,True,True,False,3119.8,
7,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""message"": ""I'm almost there"", ""recipient"": ""Sara""}",True,True,True,False,3183.1,
8,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there, text Sam, no wait, text Sara instead: I'm almost there""}",True,True,True,False,3366.1,
1,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3005.1,
2,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro, Brazil""}",True,True,True,False,3075.7,
3,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3046.5,
4,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3092.4,
5,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3074.4,
6,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3037.6,
7,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3100.8,
8,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,3066.2,
1,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,3064.0,
2,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,3026.5,
3,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,2998.3,
4,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,2745.8,
5,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,3078.0,
6,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,2944.6,
7,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,3364.1,
8,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}",,search_contacts,"{""query"": ""Ana""}",True,True,True,False,2984.6,
1,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,3135.3,
2,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,3110.3,
3,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,2900.9,
4,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,3011.1,
5,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,2966.8,
6,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,3095.8,
7,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""Cookies""}",True,True,True,False,3056.4,
8,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,3055.5,
1,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""message"": ""Hello, Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6."", ""recipient"": ""grandpa.joe@mycompany.com""}",True,False,True,False,3396.6,
2,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""recipient"": ""grandpa joe"", ""message"": ""Dinner's at 6.""}",True,True,True,False,3077.1,
3,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""message"": ""Dinner's at 6."", ""recipient"": ""Grandpa Joe""}",True,True,True,False,3228.0,
4,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""recipient"": ""grandpa joe"", ""message"": ""I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6""}",True,True,True,False,3406.7,
5,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""recipient"": ""grandpa joe"", ""message"": "" dinner's at 6 , my actual grandfather not my uncle who everyone calls Grandpa Joe : dinner's at 6 ""}",True,True,True,False,3544.3,
6,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""recipient"": ""grandpa_joe@example.com"", ""message"": ""I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6""}",True,False,True,False,3429.8,
7,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""recipient"": ""grandma joe"", ""message"": ""Hello, my actual grandfather not my uncle who everyone calls Grandpa Joe. Dinner's at 6.""}",True,False,True,False,3405.4,
8,n136,"message Grandpa Joe, I mean my actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6",edge_case,hard,send_message,"{""recipient"": ""Grandpa Joe"", ""message"": ""dinner's at 6""}",,send_message,"{""recipient"": ""grandpa joes dinner"", ""message"": ""My actual grandfather not my uncle who everyone calls Grandpa Joe: dinner's at 6""}",True,True,True,False,3428.0,
1,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,4366.8,
2,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,3101.2,
3,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,3156.0,
4,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,3145.2,
5,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,3158.0,
6,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,4519.7,
7,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,3134.5,
8,n137,search my contacts for Kim — I think there's more than one but just find Kim,edge_case,hard,search_contacts,"{""query"": ""Kim""}",,search_contacts,"{""query"": ""Kim""}",True,True,True,False,3187.8,
1,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""steam the dumplings""}",True,False,True,False,3436.6,
2,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""Steam the Dumplings""}",True,False,True,False,3053.8,
3,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""Steam the Dumplings""}",True,False,True,False,3231.6,
4,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""Steam the Dumplings""}",True,False,True,False,3696.7,
5,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""steam the dumplings""}",True,False,True,False,3185.7,
6,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""Steam the Dumplings""}",True,False,True,False,3337.9,
7,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""steam the dumplings""}",True,False,True,False,3237.4,
8,n138,set a timer for a minute and a half to steam the dumplings,edge_case,hard,set_timer,"{""duration_minutes"": 1.5, ""label"": ""steam the dumplings""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""Steam the Dumplings""}",True,False,True,False,3112.7,
1,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3459.0,
2,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""label"": ""slow cook"", ""duration_minutes"": 120}",True,True,True,False,3351.2,
3,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3352.4,
4,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3567.0,
5,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3154.3,
6,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3160.0,
7,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3577.1,
8,n139,give me a two hour timer labeled 'slow cook',edge_case,hard,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",,set_timer,"{""duration_minutes"": 120, ""label"": ""slow cook""}",True,True,True,False,3291.9,
1,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""label"": ""marinade"", ""duration_minutes"": 45}",True,True,True,False,3709.9,
2,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""Marinade Timer""}",True,False,True,False,3096.8,
3,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""marinade timer""}",True,False,True,False,3122.9,
4,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""Marinade Timer""}",True,False,True,False,3058.0,
5,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""marinade""}",True,True,True,False,3130.1,
6,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""Marinade Timer""}",True,False,True,False,3098.7,
7,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""marinade""}",True,True,True,False,3016.2,
8,n140,set a timer for forty five minutes for the marinade,edge_case,hard,set_timer,"{""duration_minutes"": 45, ""label"": ""the marinade""}",,set_timer,"{""duration_minutes"": 45, ""label"": ""Marinade Timer""}",True,False,True,False,3060.4,
1,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""label"": ""roast turkey"", ""duration_minutes"": 105}",True,False,True,False,4175.8,
